"cuenta.numcta","cuenta.numsucursal","cuenta.saldo","cuenta.fecha"
"C-09727","73","7412.76","Wed Apr 03 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-09728","65","32356.81","Tue Oct 23 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09736","23","31739.45","Sun Jan 26 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-09750","16","63711.17","Fri Jul 20 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09755","153","9850.91","Sat Jun 07 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-09757","125","147287.93","Sun Jul 14 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09772","165","23525.3","Fri Nov 22 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-09777","126","129268.1","Wed Jan 08 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-09785","125","140862.52","Mon Oct 21 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09797","152","90018.07","Tue Dec 16 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-09804","148","117012.66","Tue May 07 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09808","153","121628.91","Sun Aug 11 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09811","165","61641.57","Sun Aug 17 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-09816","65","118801.46","Thu Jan 12 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-09821","153","42390.82","Sun Feb 10 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-09823","74","84148.69","Fri Apr 20 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09825","146","136778.34","Thu Mar 15 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-09826","73","148714.23","Sun Jul 06 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-09829","141","105385.55","Mon Feb 17 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-09830","4","22503.89","Sun Sep 09 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09833","68","3293.08","Sat Jun 29 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09840","85","37734.48","Mon May 12 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-09854","74","45127.15","Fri Oct 31 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-09855","92","18984.5","Wed May 01 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09874","85","10244.71","Mon Jul 28 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-09875","20","6054.94","Sun Apr 20 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-09876","52","94922.73","Tue Jul 23 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09880","154","125807.21","Mon Oct 28 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-09886","142","28123.91","Fri Dec 21 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-09888","187","88809.69","Tue Oct 09 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09891","154","64578.39","Sat Jul 14 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09917","66","135795.39","Sun Dec 14 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-09918","153","108360.96","Sat Dec 21 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-09919","66","113001.13","Tue Mar 25 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-09925","119","56511.44","Sun Jan 29 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-09933","74","122833.03","Sun May 19 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09935","146","34776.92","Sun Mar 03 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-09938","146","103566.34","Tue Jan 22 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-09939","4","126666.86","Tue Dec 02 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-09944","74","75811.55","Sat Mar 08 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-09945","22","149678.64","Wed Jan 01 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-09947","165","57207.67","Tue May 01 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09954","146","138919.79","Tue Jul 24 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09961","23","35844.14","Sat Jun 29 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09963","119","22757.55","Wed Dec 18 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-09967","66","133679.73","Sun May 05 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09968","119","46010.35","Tue May 22 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09971","121","45216.89","Wed Apr 10 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09978","169","62323.25","Mon Dec 24 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-09981","73","142420.05","Mon Dec 02 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-09982","23","37683.44","Sat Oct 20 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09986","23","127739.71","Thu Nov 08 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-09993","37","150761","Wed May 29 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-09995","125","108744.18","Wed Oct 17 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-09996","154","147546.53","Mon Jul 07 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10001","23","79317.07","Mon Jan 06 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10003","85","123623.94","Thu Jun 26 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10007","73","41848.62","Thu Jan 12 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10008","89","76968.16","Fri Jan 31 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10011","68","131618.34","Wed Sep 17 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10013","52","65341.46","Mon Apr 15 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10017","66","131043.04","Tue Sep 03 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10020","121","28647.75","Mon Sep 22 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10025","148","48913.3","Mon Nov 10 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10030","119","8169.3","Wed Dec 05 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10032","16","119772.35","Tue Mar 12 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10033","20","54268.79","Wed Feb 22 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10054","126","111158.16","Tue Feb 11 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10055","65","99248.53","Wed Jul 03 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10056","141","78003.6","Thu Oct 02 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10065","51","90753.53","Mon Dec 10 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10066","22","11952.31","Sun Mar 09 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10070","74","104365.38","Sat Jun 02 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10079","23","39585.53","Sat Jul 26 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10082","126","26884.66","Thu Nov 14 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10085","64","50145.78","Fri Feb 28 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10089","141","57568.47","Wed Feb 01 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10091","141","29324.1","Fri Jun 28 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10104","26","44589.41","Sun Sep 29 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10106","22","29698.64","Fri Dec 26 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10109","68","143805.12","Sat Aug 23 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10111","154","24526.02","Mon Feb 25 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10112","16","123079.74","Wed Aug 01 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10115","25","97021.73","Sun Feb 26 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10117","142","77382.85","Thu Jan 10 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10127","169","64097.14","Wed Nov 06 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10129","64","25440.85","Wed Jul 03 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10135","148","149881.86","Mon Nov 05 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10140","51","57693.16","Sun Dec 30 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10141","153","119662.38","Sat Aug 18 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10145","165","108001.26","Sat Nov 02 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10146","25","134010.73","Thu Nov 14 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10151","26","112373.47","Sat Dec 21 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10152","148","81257.67","Fri Feb 28 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10167","169","7221.87","Tue Jun 11 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10169","121","147721.02","Tue Jul 24 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10170","92","80649.59","Fri Nov 22 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10171","70","24544.79","Sun May 04 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10172","26","2660.81","Thu Apr 12 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10174","125","118432.11","Sun May 13 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10175","16","2477.39","Sat Aug 24 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10185","89","109160.88","Fri Feb 28 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10196","153","109953.61","Thu Nov 15 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10197","66","55266.17","Tue Apr 09 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10198","126","25868.79","Sat Aug 24 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10201","65","144868.57","Thu Nov 27 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10202","65","100520.96","Sun May 05 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10203","22","27370.72","Sun Aug 25 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10207","154","15343.82","Sat Nov 24 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10211","121","31442.68","Sun Aug 18 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10213","23","74119.47","Wed Apr 18 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10214","141","107657.67","Wed Oct 03 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10217","148","43967.72","Thu Oct 25 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10222","52","97990.52","Fri Mar 23 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10223","73","123436.92","Wed Nov 13 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10224","141","59903.63","Sun Oct 21 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10230","51","44693.08","Thu Sep 18 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10232","64","107946.84","Wed Dec 11 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10233","66","142303.46","Sun Jul 07 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10238","187","101669.07","Tue Dec 02 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10256","148","61906.82","Mon Mar 18 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10257","146","90819.82","Fri Jun 07 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10259","73","109916.63","Sun Jun 10 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10267","74","9011.41","Mon Apr 15 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10268","68","92457.84","Wed Jul 16 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10276","169","94064.42","Mon May 12 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10292","126","13304.4","Thu May 08 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10296","51","103908.07","Sun Sep 16 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10297","148","57118.75","Sun Feb 17 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10300","85","89303.21","Fri Oct 05 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10303","85","52693.81","Sun Aug 17 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10306","4","70740.84","Sat May 17 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10310","169","129270.58","Thu Jul 31 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10313","169","120756.59","Fri Apr 19 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10322","20","79844.02","Wed Jun 26 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10332","51","17450.31","Fri Jul 06 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10333","4","78055.06","Thu Mar 20 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10334","52","107218.69","Sun Aug 05 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10336","26","124660.5","Fri Oct 25 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10339","165","92838.86","Fri Jul 20 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10340","68","95778.69","Thu Jul 03 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10349","51","136458.51","Sat Sep 08 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10354","74","149041.57","Mon Mar 05 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10382","187","143757.25","Mon Aug 12 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10384","146","20499.87","Tue Oct 23 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10389","119","18600.04","Sun Dec 02 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10391","64","53361.8","Sun Jul 06 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10398","126","132634.29","Sun Dec 22 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10406","74","53799.54","Mon Dec 29 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10410","119","11451.18","Mon Aug 12 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10411","52","20824.64","Wed Jun 12 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10414","187","59514.57","Mon Oct 14 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10415","154","83531.69","Fri Apr 04 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10418","148","4198.68","Sun Jun 23 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10423","85","146170.12","Sat Jun 02 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10425","85","87542.43","Tue Sep 03 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10426","70","145508.11","Thu Jul 17 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10430","142","29534.49","Sun Oct 05 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10438","121","147309.84","Mon Jun 16 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10440","70","3078.52","Fri Nov 16 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10448","101","100464.53","Mon Dec 09 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10465","52","16492.41","Wed Sep 04 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10468","152","61544.07","Sat Mar 10 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10469","70","61966.26","Sun May 05 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10470","74","88837.8","Thu Nov 29 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10477","142","33368.44","Wed Oct 30 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10491","22","21438.7","Mon Sep 08 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10493","66","62907.51","Tue Jun 04 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10503","34","2886.36","Wed Dec 05 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10512","37","118821.37","Mon May 19 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10523","148","144773.66","Mon Dec 08 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10535","121","46466.1","Thu Nov 21 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10538","4","52011.77","Mon Aug 12 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10539","141","29855.32","Sun Mar 23 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10540","4","21033.54","Thu Aug 30 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10544","65","114870.57","Mon Nov 04 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10550","92","8891.98","Wed Jan 02 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10556","68","16176.44","Fri Jan 18 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10561","152","52546.65","Sat Nov 03 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10564","89","142726.88","Wed Sep 17 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10568","26","61756.8","Mon Jul 09 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10571","74","91478.41","Thu Jan 05 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10572","37","9376.18","Thu Mar 27 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10576","146","111342.48","Sat May 04 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10595","152","69901.59","Wed Dec 26 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10596","148","105965.54","Wed Oct 08 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10609","89","134857.72","Fri Aug 23 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10619","64","96696.58","Tue Sep 23 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10626","65","33805.43","Tue May 15 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10627","26","115029.96","Tue Oct 08 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10635","22","79880.29","Sat Oct 18 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10641","165","127328.44","Wed Jul 24 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10654","64","55770.54","Mon Feb 03 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10655","64","16022.83","Thu Aug 15 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10656","154","75776.08","Mon Mar 11 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10658","64","47736.04","Wed Mar 26 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10663","119","125052.47","Mon Apr 02 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10666","126","58574.57","Mon Jun 17 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10671","154","130940.87","Thu Nov 22 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10676","125","90949.31","Wed Jan 30 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10682","152","31369.19","Tue Apr 10 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10686","22","49538.57","Fri Jul 27 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10690","20","90406.36","Mon May 05 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10691","66","127306.19","Wed Jul 16 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10698","92","43365.47","Thu Aug 21 2014 00:00:00 GMT-0500 (hora de verano central)"
"C-10703","52","116613.08","Tue Mar 05 2013 00:00:00 GMT-0600 (hora estándar central)"
"C-10705","154","27946.41","Tue Dec 02 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10707","89","148358.81","Thu Feb 09 2012 00:00:00 GMT-0600 (hora estándar central)"
"C-10713","152","18894.14","Thu Apr 26 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10720","169","125539.87","Thu Aug 29 2013 00:00:00 GMT-0500 (hora de verano central)"
"C-10725","152","148055.69","Mon Jan 06 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10735","20","132965.89","Sat Feb 08 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10738","74","125295.56","Mon Sep 17 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10741","165","137779.69","Mon Mar 03 2014 00:00:00 GMT-0600 (hora estándar central)"
"C-10742","146","119163.3","Tue Oct 09 2012 00:00:00 GMT-0500 (hora de verano central)"
"C-10746","37","137017.38","Wed Mar 14 2012 00:00:00 GMT-0600 (hora estándar central)"
